m2	m2	m2	m2	m2	m2	m2	m2
Date and Time	Time (s)	Angle (rad)	Angular Velocity (rad/s)	Angular Acceleration (rad/s²)	Position (m)	Velocity (m/s)	Acceleration (m/s²)
10/18/2019 05:47:52 pm	8.562	-1.606	0.000	-969.627	-0.0383	0.000	-23.148
10/18/2019 05:47:52 pm	8.563	-1.606	0.000	969.627	-0.0383	0.000	23.148
10/18/2019 05:47:52 pm	8.564	-1.606	2.909	1939.254	-0.0383	0.069	46.296
10/18/2019 05:47:52 pm	8.565	-1.606	5.818	969.627	-0.0383	0.139	23.148
10/18/2019 05:47:52 pm	8.566	-1.588	5.818	-969.627	-0.0379	0.139	-23.148
10/18/2019 05:47:52 pm	8.567	-1.588	2.909	-1939.254	-0.0379	0.069	-46.296
10/18/2019 05:47:52 pm	8.568	-1.588	0.000	-969.627	-0.0379	0.000	-23.148
10/18/2019 05:47:52 pm	8.569	-1.588	0.000	969.627	-0.0379	0.000	23.148
10/18/2019 05:47:52 pm	8.570	-1.588	2.909	1939.254	-0.0379	0.069	46.296
10/18/2019 05:47:52 pm	8.571	-1.588	5.818	969.627	-0.0379	0.139	23.148
10/18/2019 05:47:52 pm	8.572	-1.571	5.818	-969.627	-0.0375	0.139	-23.148
10/18/2019 05:47:52 pm	8.573	-1.571	2.909	-1454.441	-0.0375	0.069	-34.722
10/18/2019 05:47:52 pm	8.574	-1.571	0.000	2.336E-10	-0.0375	0.000	5.135E-12
10/18/2019 05:47:52 pm	8.575	-1.571	2.909	1454.441	-0.0375	0.069	34.722
10/18/2019 05:47:52 pm	8.576	-1.571	5.818	969.627	-0.0375	0.139	23.148
10/18/2019 05:47:52 pm	8.577	-1.553	5.818	-484.814	-0.0371	0.139	-11.574
10/18/2019 05:47:52 pm	8.578	-1.553	2.909	-484.814	-0.0371	0.069	-11.574
10/18/2019 05:47:52 pm	8.579	-1.553	2.909	484.814	-0.0371	0.069	11.574
10/18/2019 05:47:52 pm	8.580	-1.553	5.818	484.814	-0.0371	0.139	11.574
10/18/2019 05:47:52 pm	8.581	-1.536	5.818	-969.627	-0.0367	0.139	-23.148
10/18/2019 05:47:52 pm	8.582	-1.536	2.909	-1454.441	-0.0367	0.069	-34.722
10/18/2019 05:47:52 pm	8.583	-1.536	0.000	7.394E-11	-0.0367	0.000	5.829E-13
10/18/2019 05:47:52 pm	8.584	-1.536	2.909	1454.441	-0.0367	0.069	34.722
10/18/2019 05:47:52 pm	8.585	-1.536	5.818	969.627	-0.0367	0.139	23.148
10/18/2019 05:47:52 pm	8.586	-1.518	5.818	-484.814	-0.0362	0.139	-11.574
10/18/2019 05:47:52 pm	8.587	-1.518	2.909	-484.814	-0.0362	0.069	-11.574
10/18/2019 05:47:52 pm	8.588	-1.518	2.909	484.814	-0.0362	0.069	11.574
10/18/2019 05:47:52 pm	8.589	-1.518	5.818	484.814	-0.0362	0.139	11.574
10/18/2019 05:47:52 pm	8.590	-1.501	5.818	-484.814	-0.0358	0.139	-11.574
10/18/2019 05:47:52 pm	8.591	-1.501	2.909	-484.814	-0.0358	0.069	-11.574
10/18/2019 05:47:52 pm	8.592	-1.501	2.909	484.814	-0.0358	0.069	11.574
10/18/2019 05:47:52 pm	8.593	-1.501	5.818	969.627	-0.0358	0.139	23.148
10/18/2019 05:47:52 pm	8.594	-1.484	5.818	484.814	-0.0354	0.139	11.574
10/18/2019 05:47:52 pm	8.595	-1.484	5.818	3.642E-11	-0.0354	0.139	1.152E-12
10/18/2019 05:47:52 pm	8.596	-1.484	5.818	-484.814	-0.0354	0.139	-11.574
10/18/2019 05:47:52 pm	8.597	-1.466	5.818	-969.627	-0.0350	0.139	-23.148
10/18/2019 05:47:52 pm	8.598	-1.466	2.909	-484.814	-0.0350	0.069	-11.574
10/18/2019 05:47:52 pm	8.599	-1.466	2.909	484.814	-0.0350	0.069	11.574
10/18/2019 05:47:52 pm	8.600	-1.466	5.818	969.627	-0.0350	0.139	23.148
10/18/2019 05:47:52 pm	8.601	-1.449	5.818	484.814	-0.0346	0.139	11.574
10/18/2019 05:47:52 pm	8.602	-1.449	5.818	0.000	-0.0346	0.139	0.000
10/18/2019 05:47:52 pm	8.603	-1.449	5.818	-484.814	-0.0346	0.139	-11.574
10/18/2019 05:47:52 pm	8.604	-1.431	5.818	-969.627	-0.0342	0.139	-23.148
10/18/2019 05:47:52 pm	8.605	-1.431	2.909	-484.814	-0.0342	0.069	-11.574
10/18/2019 05:47:52 pm	8.606	-1.431	2.909	484.814	-0.0342	0.069	11.574
10/18/2019 05:47:52 pm	8.607	-1.431	5.818	969.627	-0.0342	0.139	23.148
10/18/2019 05:47:52 pm	8.608	-1.414	5.818	484.814	-0.0337	0.139	11.574
10/18/2019 05:47:52 pm	8.609	-1.414	5.818	-1.910E-11	-0.0337	0.139	0.000
10/18/2019 05:47:52 pm	8.610	-1.414	5.818	-5.551E-11	-0.0337	0.139	0.000
10/18/2019 05:47:52 pm	8.611	-1.396	5.818	-5.507E-11	-0.0333	0.139	0.000
10/18/2019 05:47:52 pm	8.612	-1.396	5.818	0.000	-0.0333	0.139	0.000
10/18/2019 05:47:52 pm	8.613	-1.396	5.818	5.596E-11	-0.0333	0.139	5.690E-13
10/18/2019 05:47:52 pm	8.614	-1.379	5.818	3.642E-11	-0.0329	0.139	0.000
10/18/2019 05:47:52 pm	8.615	-1.379	5.818	-8.882E-13	-0.0329	0.139	-1.152E-12
10/18/2019 05:47:52 pm	8.616	-1.379	5.818	-1.821E-11	-0.0329	0.139	-5.829E-13
10/18/2019 05:47:52 pm	8.617	-1.361	5.818	-3.642E-11	-0.0325	0.139	5.829E-13
10/18/2019 05:47:52 pm	8.618	-1.361	5.818	-1.821E-11	-0.0325	0.139	1.152E-12
10/18/2019 05:47:52 pm	8.619	-1.361	5.818	4.485E-10	-0.0325	0.139	1.085E-11
10/18/2019 05:47:52 pm	8.620	-1.344	5.818	4.858E-10	-0.0321	0.139	1.028E-11
10/18/2019 05:47:52 pm	8.621	-1.344	5.818	3.730E-11	-0.0321	0.139	0.000
10/18/2019 05:47:52 pm	8.622	-1.344	5.818	0.000	-0.0321	0.139	0.000
10/18/2019 05:47:52 pm	8.623	-1.326	5.818	-4.494E-10	-0.0317	0.139	-1.028E-11
10/18/2019 05:47:52 pm	8.624	-1.326	5.818	-4.676E-10	-0.0317	0.139	-1.056E-11
10/18/2019 05:47:52 pm	8.625	-1.326	5.818	-3.642E-11	-0.0317	0.139	-5.690E-13
10/18/2019 05:47:52 pm	8.626	-1.309	5.818	-1.821E-11	-0.0312	0.139	-5.690E-13
10/18/2019 05:47:52 pm	8.627	-1.309	5.818	484.814	-0.0312	0.139	11.574
10/18/2019 05:47:52 pm	8.628	-1.309	5.818	969.627	-0.0312	0.139	23.148
10/18/2019 05:47:52 pm	8.629	-1.292	8.727	484.814	-0.0308	0.208	11.574
10/18/2019 05:47:52 pm	8.630	-1.292	8.727	-484.814	-0.0308	0.208	-11.574
10/18/2019 05:47:52 pm	8.631	-1.274	5.818	-969.627	-0.0304	0.139	-23.148
10/18/2019 05:47:52 pm	8.632	-1.274	5.818	-484.814	-0.0304	0.139	-11.574
10/18/2019 05:47:52 pm	8.633	-1.274	5.818	5.596E-11	-0.0304	0.139	-5.829E-13
10/18/2019 05:47:52 pm	8.634	-1.257	5.818	5.551E-11	-0.0300	0.139	-8.604E-13
10/18/2019 05:47:52 pm	8.635	-1.257	5.818	484.814	-0.0300	0.139	11.574
10/18/2019 05:47:52 pm	8.636	-1.257	5.818	969.627	-0.0300	0.139	23.148
10/18/2019 05:47:52 pm	8.637	-1.239	8.727	484.814	-0.0296	0.208	11.574
10/18/2019 05:47:52 pm	8.638	-1.239	8.727	-484.814	-0.0296	0.208	-11.574
10/18/2019 05:47:52 pm	8.639	-1.222	5.818	-969.627	-0.0292	0.139	-23.148
10/18/2019 05:47:52 pm	8.640	-1.222	5.818	-4.303E-10	-0.0292	0.139	-1.087E-11
10/18/2019 05:47:52 pm	8.641	-1.222	5.818	969.627	-0.0292	0.139	23.148
10/18/2019 05:47:52 pm	8.642	-1.204	8.727	484.814	-0.0287	0.208	11.574
10/18/2019 05:47:52 pm	8.643	-1.204	8.727	-484.814	-0.0287	0.208	-11.574
10/18/2019 05:47:52 pm	8.644	-1.187	5.818	-969.627	-0.0283	0.139	-23.148
10/18/2019 05:47:52 pm	8.645	-1.187	5.818	-1.972E-10	-0.0283	0.139	-5.149E-12
10/18/2019 05:47:52 pm	8.646	-1.187	5.818	969.627	-0.0283	0.139	23.148
10/18/2019 05:47:52 pm	8.647	-1.169	8.727	969.627	-0.0279	0.208	23.148
10/18/2019 05:47:52 pm	8.648	-1.169	8.727	484.814	-0.0279	0.208	11.574
10/18/2019 05:47:52 pm	8.649	-1.152	8.727	-484.814	-0.0275	0.208	-11.574
10/18/2019 05:47:52 pm	8.650	-1.152	8.727	-969.627	-0.0275	0.208	-23.148
10/18/2019 05:47:52 pm	8.651	-1.134	5.818	-969.627	-0.0271	0.139	-23.148
10/18/2019 05:47:52 pm	8.652	-1.134	5.818	6.644E-10	-0.0271	0.139	1.456E-11
10/18/2019 05:47:52 pm	8.653	-1.134	5.818	969.627	-0.0271	0.139	23.148
10/18/2019 05:47:52 pm	8.654	-1.117	8.727	969.627	-0.0267	0.208	23.148
10/18/2019 05:47:52 pm	8.655	-1.117	8.727	484.814	-0.0267	0.208	11.574
10/18/2019 05:47:52 pm	8.656	-1.100	8.727	-6.839E-10	-0.0262	0.208	-1.513E-11
10/18/2019 05:47:52 pm	8.657	-1.100	8.727	3.730E-11	-0.0262	0.208	-5.690E-13
10/18/2019 05:47:52 pm	8.658	-1.082	8.727	-484.814	-0.0258	0.208	-11.574
10/18/2019 05:47:52 pm	8.659	-1.082	8.727	-969.627	-0.0258	0.208	-23.148
10/18/2019 05:47:52 pm	8.660	-1.065	5.818	-969.627	-0.0254	0.139	-23.148
10/18/2019 05:47:52 pm	8.661	-1.065	5.818	-2.527E-10	-0.0254	0.139	-6.023E-12
10/18/2019 05:47:52 pm	8.662	-1.065	5.818	969.627	-0.0254	0.139	23.148
10/18/2019 05:47:52 pm	8.663	-1.047	8.727	969.627	-0.0250	0.208	23.148
10/18/2019 05:47:52 pm	8.664	-1.047	8.727	484.814	-0.0250	0.208	11.574
10/18/2019 05:47:52 pm	8.665	-1.030	8.727	3.730E-11	-0.0246	0.208	-2.914E-13
10/18/2019 05:47:52 pm	8.666	-1.030	8.727	0.000	-0.0246	0.208	2.914E-13
10/18/2019 05:47:52 pm	8.667	-1.012	8.727	6.377E-10	-0.0242	0.208	1.599E-11
10/18/2019 05:47:52 pm	8.668	-1.012	8.727	6.644E-10	-0.0242	0.208	1.571E-11
10/18/2019 05:47:52 pm	8.669	-0.995	8.727	-8.882E-13	-0.0237	0.208	-2.637E-13
10/18/2019 05:47:52 pm	8.670	-0.995	8.727	-9.770E-12	-0.0237	0.208	-5.690E-13
10/18/2019 05:47:52 pm	8.671	-0.977	8.727	-6.368E-10	-0.0233	0.208	-1.572E-11
10/18/2019 05:47:52 pm	8.672	-0.977	8.727	-6.182E-10	-0.0233	0.208	-1.543E-11
10/18/2019 05:47:52 pm	8.673	-0.960	8.727	0.000	-0.0229	0.208	0.000
10/18/2019 05:47:52 pm	8.674	-0.960	8.727	-3.642E-11	-0.0229	0.208	-2.914E-13
10/18/2019 05:47:52 pm	8.675	-0.942	8.727	-1.865E-11	-0.0225	0.208	0.000
10/18/2019 05:47:52 pm	8.676	-0.942	8.727	1.776E-11	-0.0225	0.208	5.829E-13
10/18/2019 05:47:52 pm	8.677	-0.925	8.727	2.753E-11	-0.0221	0.208	5.690E-13
10/18/2019 05:47:52 pm	8.678	-0.925	8.727	-9.770E-12	-0.0221	0.208	3.053E-13
10/18/2019 05:47:52 pm	8.679	-0.908	8.727	-3.642E-11	-0.0217	0.208	-2.776E-13
10/18/2019 05:47:52 pm	8.680	-0.908	8.727	-1.865E-11	-0.0217	0.208	-5.967E-13
10/18/2019 05:47:52 pm	8.681	-0.890	8.727	1.865E-11	-0.0212	0.208	-2.914E-13
10/18/2019 05:47:52 pm	8.682	-0.890	8.727	3.730E-11	-0.0212	0.208	2.914E-13
10/18/2019 05:47:52 pm	8.683	-0.873	8.727	6.555E-10	-0.0208	0.208	1.571E-11
10/18/2019 05:47:52 pm	8.684	-0.873	8.727	6.182E-10	-0.0208	0.208	1.542E-11
10/18/2019 05:47:52 pm	8.685	-0.855	8.727	-1.865E-11	-0.0204	0.208	-2.914E-13
10/18/2019 05:47:52 pm	8.686	-0.855	8.727	9.770E-12	-0.0204	0.208	-2.914E-13
10/18/2019 05:47:52 pm	8.687	-0.838	8.727	-6.191E-10	-0.0200	0.208	-1.513E-11
10/18/2019 05:47:52 pm	8.688	-0.838	8.727	-6.368E-10	-0.0200	0.208	-1.485E-11
10/18/2019 05:47:52 pm	8.689	-0.820	8.727	-2.665E-11	-0.0196	0.208	0.000
10/18/2019 05:47:52 pm	8.690	-0.820	8.727	-1.865E-11	-0.0196	0.208	-8.604E-13
10/18/2019 05:47:52 pm	8.691	-0.803	8.727	1.776E-11	-0.0192	0.208	-5.829E-13
10/18/2019 05:47:52 pm	8.692	-0.803	8.727	484.814	-0.0192	0.208	11.574
10/18/2019 05:47:52 pm	8.693	-0.785	8.727	969.627	-0.0188	0.208	23.148
10/18/2019 05:47:52 pm	8.694	-0.785	11.636	969.627	-0.0188	0.278	23.148
10/18/2019 05:47:52 pm	8.695	-0.768	11.636	-2.753E-11	-0.0183	0.278	-8.604E-13
10/18/2019 05:47:52 pm	8.696	-0.750	11.636	-969.627	-0.0179	0.278	-23.148
10/18/2019 05:47:52 pm	8.697	-0.750	8.727	-969.627	-0.0179	0.208	-23.148
10/18/2019 05:47:52 pm	8.698	-0.733	8.727	-484.814	-0.0175	0.208	-11.574
10/18/2019 05:47:52 pm	8.699	-0.733	8.727	6.279E-10	-0.0175	0.208	1.485E-11
10/18/2019 05:47:52 pm	8.700	-0.716	8.727	6.644E-10	-0.0171	0.208	1.542E-11
10/18/2019 05:47:52 pm	8.701	-0.716	8.727	484.814	-0.0171	0.208	11.574
10/18/2019 05:47:52 pm	8.702	-0.698	8.727	969.627	-0.0167	0.208	23.148
10/18/2019 05:47:52 pm	8.703	-0.698	11.636	969.627	-0.0167	0.278	23.148
10/18/2019 05:47:52 pm	8.704	-0.681	11.636	-8.784E-10	-0.0163	0.278	-2.043E-11
10/18/2019 05:47:52 pm	8.705	-0.663	11.636	-969.627	-0.0158	0.278	-23.148
10/18/2019 05:47:52 pm	8.706	-0.663	8.727	-969.627	-0.0158	0.208	-23.148
10/18/2019 05:47:52 pm	8.707	-0.646	8.727	-484.814	-0.0154	0.208	-11.574
10/18/2019 05:47:52 pm	8.708	-0.646	8.727	-1.865E-11	-0.0154	0.208	2.914E-13
10/18/2019 05:47:52 pm	8.709	-0.628	8.727	1.865E-11	-0.0150	0.208	4.441E-13
10/18/2019 05:47:52 pm	8.710	-0.628	8.727	484.814	-0.0150	0.208	11.574
10/18/2019 05:47:52 pm	8.711	-0.611	8.727	969.627	-0.0146	0.208	23.148
10/18/2019 05:47:52 pm	8.712	-0.611	11.636	969.627	-0.0146	0.278	23.148
10/18/2019 05:47:52 pm	8.713	-0.593	11.636	6.271E-10	-0.0142	0.278	1.557E-11
10/18/2019 05:47:52 pm	8.714	-0.576	11.636	-969.627	-0.0137	0.278	-23.148
10/18/2019 05:47:52 pm	8.715	-0.576	8.727	-484.814	-0.0137	0.208	-11.574
10/18/2019 05:47:52 pm	8.716	-0.559	8.727	484.814	-0.0133	0.208	11.574
10/18/2019 05:47:52 pm	8.717	-0.559	11.636	969.627	-0.0133	0.278	23.148
10/18/2019 05:47:52 pm	8.718	-0.541	11.636	9.770E-12	-0.0129	0.278	0.000
10/18/2019 05:47:52 pm	8.719	-0.524	11.636	-969.627	-0.0125	0.278	-23.148
10/18/2019 05:47:52 pm	8.720	-0.524	8.727	-969.627	-0.0125	0.208	-23.148
10/18/2019 05:47:52 pm	8.721	-0.506	8.727	-484.814	-0.0121	0.208	-11.574
10/18/2019 05:47:52 pm	8.722	-0.506	8.727	484.814	-0.0121	0.208	11.574
10/18/2019 05:47:52 pm	8.723	-0.489	8.727	969.627	-0.0117	0.208	23.148
10/18/2019 05:47:52 pm	8.724	-0.489	11.636	969.627	-0.0117	0.278	23.148
10/18/2019 05:47:52 pm	8.725	-0.471	11.636	2.283E-10	-0.0112	0.278	4.691E-12
10/18/2019 05:47:52 pm	8.726	-0.454	11.636	-969.627	-0.0108	0.278	-23.148
10/18/2019 05:47:52 pm	8.727	-0.454	8.727	-484.814	-0.0108	0.208	-11.574
10/18/2019 05:47:52 pm	8.728	-0.436	8.727	484.814	-0.0104	0.208	11.574
10/18/2019 05:47:52 pm	8.729	-0.436	11.636	969.627	-0.0104	0.278	23.148
10/18/2019 05:47:52 pm	8.730	-0.419	11.636	4.441E-12	-0.0100	0.278	0.000
10/18/2019 05:47:52 pm	8.731	-0.401	11.636	-969.627	-0.0096	0.278	-23.148
10/18/2019 05:47:52 pm	8.732	-0.401	8.727	-484.814	-0.0096	0.208	-11.574
10/18/2019 05:47:52 pm	8.733	-0.384	8.727	484.814	-0.0092	0.208	11.574
10/18/2019 05:47:52 pm	8.734	-0.384	11.636	969.627	-0.0092	0.278	23.148
10/18/2019 05:47:52 pm	8.735	-0.367	11.636	2.123E-10	-0.0087	0.278	5.163E-12
10/18/2019 05:47:52 pm	8.736	-0.349	11.636	-969.627	-0.0083	0.278	-23.148
10/18/2019 05:47:52 pm	8.737	-0.349	8.727	-484.814	-0.0083	0.208	-11.574
10/18/2019 05:47:52 pm	8.738	-0.332	8.727	484.814	-0.0079	0.208	11.574
10/18/2019 05:47:52 pm	8.739	-0.332	11.636	969.627	-0.0079	0.278	23.148
10/18/2019 05:47:52 pm	8.740	-0.314	11.636	0.000	-0.0075	0.278	1.943E-13
10/18/2019 05:47:52 pm	8.741	-0.297	11.636	-969.627	-0.0071	0.278	-23.148
10/18/2019 05:47:52 pm	8.742	-0.297	8.727	-484.814	-0.0071	0.208	-11.574
10/18/2019 05:47:52 pm	8.743	-0.279	8.727	484.814	-0.0067	0.208	11.574
10/18/2019 05:47:52 pm	8.744	-0.279	11.636	969.627	-0.0067	0.278	23.148
10/18/2019 05:47:52 pm	8.745	-0.262	11.636	484.814	-0.0062	0.278	11.574
10/18/2019 05:47:52 pm	8.746	-0.244	11.636	1.066E-11	-0.0058	0.278	-1.665E-13
10/18/2019 05:47:52 pm	8.747	-0.244	11.636	1.066E-11	-0.0058	0.278	0.000
10/18/2019 05:47:52 pm	8.748	-0.227	11.636	-484.814	-0.0054	0.278	-11.574
10/18/2019 05:47:52 pm	8.749	-0.209	11.636	-969.627	-0.0050	0.278	-23.148
10/18/2019 05:47:52 pm	8.750	-0.209	8.727	-484.814	-0.0050	0.208	-11.574
10/18/2019 05:47:52 pm	8.751	-0.192	8.727	484.814	-0.0046	0.208	11.574
10/18/2019 05:47:52 pm	8.752	-0.192	11.636	969.627	-0.0046	0.278	23.148
10/18/2019 05:47:52 pm	8.753	-0.175	11.636	0.000	-0.0042	0.278	0.000
10/18/2019 05:47:52 pm	8.754	-0.157	11.636	-969.627	-0.0037	0.278	-23.148
10/18/2019 05:47:52 pm	8.755	-0.157	8.727	-484.814	-0.0037	0.208	-11.574
10/18/2019 05:47:52 pm	8.756	-0.140	8.727	484.814	-0.0033	0.208	11.574
10/18/2019 05:47:52 pm	8.757	-0.140	11.636	969.627	-0.0033	0.278	23.148
10/18/2019 05:47:52 pm	8.758	-0.122	11.636	484.814	-0.0029	0.278	11.574
10/18/2019 05:47:52 pm	8.759	-0.105	11.636	3.553E-12	-0.0025	0.278	-5.551E-14
10/18/2019 05:47:52 pm	8.760	-0.105	11.636	8.606E-10	-0.0025	0.278	2.054E-11
10/18/2019 05:47:52 pm	8.761	-0.087	11.636	-484.814	-0.0021	0.278	-11.574
10/18/2019 05:47:52 pm	8.762	-0.070	11.636	-969.627	-0.0017	0.278	-23.148
10/18/2019 05:47:52 pm	8.763	-0.070	8.727	-484.814	-0.0017	0.208	-11.574
10/18/2019 05:47:52 pm	8.764	-0.052	8.727	484.814	-0.0012	0.208	11.574
10/18/2019 05:47:52 pm	8.765	-0.052	11.636	969.627	-0.0012	0.278	23.148
10/18/2019 05:47:52 pm	8.766	-0.035	11.636	484.814	-8.3333E-4	0.278	11.574
10/18/2019 05:47:52 pm	8.767	-0.017	11.636	0.000	-4.1667E-4	0.278	2.776E-14
10/18/2019 05:47:52 pm	8.768	-0.017	11.636	0.000	-4.1667E-4	0.278	2.776E-14
10/18/2019 05:47:52 pm	8.769	0.000	11.636	-484.814	0.0000	0.278	-11.574
10/18/2019 05:47:52 pm	8.770	0.017	11.636	-969.627	4.1667E-4	0.278	-23.148
10/18/2019 05:47:52 pm	8.771	0.017	8.727	-484.814	4.1667E-4	0.208	-11.574
10/18/2019 05:47:52 pm	8.772	0.035	8.727	484.814	8.3333E-4	0.208	11.574
10/18/2019 05:47:52 pm	8.773	0.035	11.636	969.627	8.3333E-4	0.278	23.148
10/18/2019 05:47:52 pm	8.774	0.052	11.636	-2.167E-10	0.0012	0.278	-5.135E-12
10/18/2019 05:47:52 pm	8.775	0.070	11.636	-969.627	0.0017	0.278	-23.148
10/18/2019 05:47:52 pm	8.776	0.070	8.727	-484.814	0.0017	0.208	-11.574
10/18/2019 05:47:52 pm	8.777	0.087	8.727	484.814	0.0021	0.208	11.574
10/18/2019 05:47:52 pm	8.778	0.087	11.636	969.627	0.0021	0.278	23.148
10/18/2019 05:47:52 pm	8.779	0.105	11.636	484.814	0.0025	0.278	11.574
10/18/2019 05:47:52 pm	8.780	0.122	11.636	-8.615E-10	0.0029	0.278	-2.051E-11
10/18/2019 05:47:52 pm	8.781	0.122	11.636	-8.571E-10	0.0029	0.278	-2.048E-11
10/18/2019 05:47:52 pm	8.782	0.140	11.636	-484.814	0.0033	0.278	-11.574
10/18/2019 05:47:52 pm	8.783	0.157	11.636	-969.627	0.0037	0.278	-23.148
10/18/2019 05:47:52 pm	8.784	0.157	8.727	-484.814	0.0037	0.208	-11.574
10/18/2019 05:47:52 pm	8.785	0.175	8.727	484.814	0.0042	0.208	11.574
10/18/2019 05:47:52 pm	8.786	0.175	11.636	969.627	0.0042	0.278	23.148
10/18/2019 05:47:52 pm	8.787	0.192	11.636	484.814	0.0046	0.278	11.574
10/18/2019 05:47:52 pm	8.788	0.209	11.636	0.000	0.0050	0.278	2.220E-13
10/18/2019 05:47:52 pm	8.789	0.209	11.636	7.105E-12	0.0050	0.278	0.000
10/18/2019 05:47:52 pm	8.790	0.227	11.636	-484.814	0.0054	0.278	-11.574
10/18/2019 05:47:52 pm	8.791	0.244	11.636	-969.627	0.0058	0.278	-23.148
10/18/2019 05:47:52 pm	8.792	0.244	8.727	-484.814	0.0058	0.208	-11.574
10/18/2019 05:47:52 pm	8.793	0.262	8.727	484.814	0.0062	0.208	11.574
10/18/2019 05:47:52 pm	8.794	0.262	11.636	969.627	0.0062	0.278	23.148
10/18/2019 05:47:52 pm	8.795	0.279	11.636	5.329E-12	0.0067	0.278	2.776E-13
10/18/2019 05:47:52 pm	8.796	0.297	11.636	-969.627	0.0071	0.278	-23.148
10/18/2019 05:47:52 pm	8.797	0.297	8.727	-484.814	0.0071	0.208	-11.574
10/18/2019 05:47:52 pm	8.798	0.314	8.727	484.814	0.0075	0.208	11.574
10/18/2019 05:47:52 pm	8.799	0.314	11.636	969.627	0.0075	0.278	23.148
10/18/2019 05:47:52 pm	8.800	0.332	11.636	-2.194E-10	0.0079	0.278	-5.218E-12
10/18/2019 05:47:52 pm	8.801	0.349	11.636	-969.627	0.0083	0.278	-23.148
10/18/2019 05:47:52 pm	8.802	0.349	8.727	-484.814	0.0083	0.208	-11.574
10/18/2019 05:47:52 pm	8.803	0.367	8.727	484.814	0.0087	0.208	11.574
10/18/2019 05:47:52 pm	8.804	0.367	11.636	969.627	0.0087	0.278	23.148
10/18/2019 05:47:52 pm	8.805	0.384	11.636	2.247E-10	0.0092	0.278	5.135E-12
10/18/2019 05:47:52 pm	8.806	0.401	11.636	-969.627	0.0096	0.278	-23.148
10/18/2019 05:47:52 pm	8.807	0.401	8.727	-484.814	0.0096	0.208	-11.574
10/18/2019 05:47:52 pm	8.808	0.419	8.727	484.814	0.0100	0.208	11.574
10/18/2019 05:47:52 pm	8.809	0.419	11.636	969.627	0.0100	0.278	23.148
10/18/2019 05:47:52 pm	8.810	0.436	11.636	1.332E-11	0.0104	0.278	0.000
10/18/2019 05:47:52 pm	8.811	0.454	11.636	-969.627	0.0108	0.278	-23.148
10/18/2019 05:47:52 pm	8.812	0.454	8.727	-484.814	0.0108	0.208	-11.574
10/18/2019 05:47:52 pm	8.813	0.471	8.727	484.814	0.0112	0.208	11.574
10/18/2019 05:47:52 pm	8.814	0.471	11.636	969.627	0.0112	0.278	23.148
10/18/2019 05:47:52 pm	8.815	0.489	11.636	2.016E-10	0.0117	0.278	5.107E-12
10/18/2019 05:47:52 pm	8.816	0.506	11.636	-969.627	0.0121	0.278	-23.148
10/18/2019 05:47:52 pm	8.817	0.506	8.727	-969.627	0.0121	0.208	-23.148
10/18/2019 05:47:52 pm	8.818	0.524	8.727	-484.814	0.0125	0.208	-11.574
10/18/2019 05:47:52 pm	8.819	0.524	8.727	484.814	0.0125	0.208	11.574
10/18/2019 05:47:52 pm	8.820	0.541	8.727	969.627	0.0129	0.208	23.148
10/18/2019 05:47:52 pm	8.821	0.541	11.636	969.627	0.0129	0.278	23.148
10/18/2019 05:47:52 pm	8.822	0.559	11.636	-2.158E-10	0.0133	0.278	-4.996E-12
10/18/2019 05:47:52 pm	8.823	0.576	11.636	-969.627	0.0137	0.278	-23.148
10/18/2019 05:47:52 pm	8.824	0.576	8.727	-969.627	0.0137	0.208	-23.148
10/18/2019 05:47:52 pm	8.825	0.593	8.727	-484.814	0.0142	0.208	-11.574
10/18/2019 05:47:52 pm	8.826	0.593	8.727	484.814	0.0142	0.208	11.574
10/18/2019 05:47:52 pm	8.827	0.611	8.727	969.627	0.0146	0.208	23.148
10/18/2019 05:47:52 pm	8.828	0.611	11.636	969.627	0.0146	0.278	23.148
10/18/2019 05:47:52 pm	8.829	0.628	11.636	-8.704E-10	0.0150	0.278	-2.084E-11
10/18/2019 05:47:52 pm	8.830	0.646	11.636	-969.627	0.0154	0.278	-23.148
10/18/2019 05:47:52 pm	8.831	0.646	8.727	-969.627	0.0154	0.208	-23.148
10/18/2019 05:47:52 pm	8.832	0.663	8.727	-484.814	0.0158	0.208	-11.574
10/18/2019 05:47:52 pm	8.833	0.663	8.727	-1.776E-11	0.0158	0.208	0.000
10/18/2019 05:47:52 pm	8.834	0.681	8.727	-8.882E-12	0.0163	0.208	-1.527E-13
10/18/2019 05:47:52 pm	8.835	0.681	8.727	8.882E-12	0.0163	0.208	0.000
10/18/2019 05:47:52 pm	8.836	0.698	8.727	1.776E-11	0.0167	0.208	-2.914E-13
10/18/2019 05:47:52 pm	8.837	0.698	8.727	484.814	0.0167	0.208	11.574
10/18/2019 05:47:52 pm	8.838	0.716	8.727	969.627	0.0171	0.208	23.148
10/18/2019 05:47:52 pm	8.839	0.716	11.636	969.627	0.0171	0.278	23.148
10/18/2019 05:47:52 pm	8.840	0.733	11.636	8.882E-12	0.0175	0.278	3.053E-13
10/18/2019 05:47:52 pm	8.841	0.750	11.636	-969.627	0.0179	0.278	-23.148
10/18/2019 05:47:52 pm	8.842	0.750	8.727	-969.627	0.0179	0.208	-23.148
10/18/2019 05:47:52 pm	8.843	0.768	8.727	-484.814	0.0183	0.208	-11.574
